N,L,R0,M,T,Util,Idle,Collisions
55,20,2,6,50000,85.236,7.008,3878
56,20,2,6,50000,84.44,7.3020000000000005,4129
57,20,2,6,50000,85.178,6.986000000000001,3918
58,20,2,6,50000,84.84,7.138,4011
59,20,2,6,50000,84.902,7.07,4014
60,20,2,6,50000,85.0,7.028,3986
61,20,2,6,50000,85.06,7.013999999999999,3963
62,20,2,6,50000,84.954,7.0040000000000004,4021
63,20,2,6,50000,85.662,6.662,3838
64,20,2,6,50000,85.48,6.718,3901
65,20,2,6,50000,85.11999999999999,6.866,4007
66,20,2,6,50000,85.3,6.77,3965
67,20,2,6,50000,85.248,6.784,3984
68,20,2,6,50000,85.6,6.618,3891
69,20,2,6,50000,84.768,6.97,4131
70,20,2,6,50000,85.398,6.662,3970
71,20,2,6,50000,85.288,6.732,3990
72,20,2,6,50000,85.13199999999999,6.74,4064
73,20,2,6,50000,85.812,6.433999999999999,3877
74,20,2,6,50000,85.744,6.47,3893
75,20,2,6,50000,84.96000000000001,6.805999999999999,4117
76,20,2,6,50000,84.916,6.773999999999999,4155
77,20,2,6,50000,85.292,6.619999999999999,4044
78,20,2,6,50000,85.48,6.510000000000001,4005
79,20,2,6,50000,85.304,6.605999999999999,4045
80,20,2,6,50000,85.424,6.4799999999999995,4048
81,20,2,6,50000,85.302,6.542000000000001,4078
82,20,2,6,50000,85.39999999999999,6.5040000000000004,4048
83,20,2,6,50000,85.39999999999999,6.497999999999999,4051
84,20,2,6,50000,84.954,6.686,4180
85,20,2,6,50000,85.028,6.59,4191
86,20,2,6,50000,85.548,6.396,4028
87,20,2,6,50000,85.76599999999999,6.318,3958
88,20,2,6,50000,84.794,6.702,4252
89,20,2,6,50000,85.41,6.388000000000001,4101
90,20,2,6,50000,85.28,6.4399999999999995,4140
91,20,2,6,50000,84.274,6.902,4412
92,20,2,6,50000,85.672,6.252000000000001,4038
93,20,2,6,50000,85.44,6.332,4114
94,20,2,6,50000,85.866,6.176,3979
95,20,2,6,50000,85.762,6.184,4027
96,20,2,6,50000,85.16,6.444,4198
97,20,2,6,50000,85.736,6.176,4044
98,20,2,6,50000,85.646,6.22,4067
99,20,2,6,50000,84.922,6.486,4296
100,20,2,6,50000,85.406,6.304,4145
101,20,2,6,50000,85.872,6.114,4007
102,20,2,6,50000,85.512,6.234,4127
103,20,2,6,50000,85.78,6.098,4061
104,20,2,6,50000,85.04,6.38,4290
105,20,2,6,50000,85.518,6.172,4155
106,20,2,6,50000,85.79,6.08,4065
107,20,2,6,50000,85.518,6.138,4172
108,20,2,6,50000,85.516,6.17,4157
109,20,2,6,50000,85.068,6.322,4305
110,20,2,6,50000,85.056,6.324000000000001,4310
111,20,2,6,50000,85.746,6.03,4112
112,20,2,6,50000,85.056,6.292000000000001,4326
113,20,2,6,50000,85.96000000000001,5.926,4057
114,20,2,6,50000,85.33,6.21,4230
115,20,2,6,50000,85.502,6.074,4212
116,20,2,6,50000,85.14,6.246,4307
117,20,2,6,50000,85.268,6.152,4290
118,20,2,6,50000,85.564,6.038,4199
119,20,2,6,50000,85.11999999999999,6.22,4330
120,20,2,6,50000,85.33,6.072,4299
121,20,2,6,50000,85.554,6.034,4206
122,20,2,6,50000,85.012,6.236,4376
123,20,2,6,50000,85.24000000000001,6.116,4322
124,20,2,6,50000,85.28999999999999,6.096,4307
125,20,2,6,50000,85.442,5.986,4286
126,20,2,6,50000,84.75,6.282,4484
127,20,2,6,50000,85.386,6.0440000000000005,4285
128,20,2,6,50000,85.09,6.106,4402
129,20,2,6,50000,84.382,6.4079999999999995,4605
130,20,2,6,50000,84.95,6.218,4416
131,20,2,6,50000,85.31800000000001,6.03,4326
132,20,2,6,50000,84.774,6.196,4515
133,20,2,6,50000,84.552,6.29,4579
134,20,2,6,50000,84.792,6.228,4490
135,20,2,6,50000,84.306,6.386,4654
136,20,2,6,50000,84.652,6.234,4557
137,20,2,6,50000,84.92,6.084,4498
138,20,2,6,50000,84.698,6.192,4555
139,20,2,6,50000,85.098,6.052,4425
140,20,2,6,50000,84.194,6.370000000000001,4718
141,20,2,6,50000,84.434,6.268,4649
142,20,2,6,50000,84.976,6.0440000000000005,4490
143,20,2,6,50000,84.762,6.138,4550
144,20,2,6,50000,84.60600000000001,6.184,4605
145,20,2,6,50000,84.87599999999999,6.085999999999999,4519
146,20,2,6,50000,84.504,6.202,4647
147,20,2,6,50000,84.712,6.114,4587
148,20,2,6,50000,85.28,5.896,4412
149,20,2,6,50000,84.99600000000001,6.018,4493
150,20,2,6,50000,84.764,6.082,4577
151,20,2,6,50000,83.812,6.432,4878
152,20,2,6,50000,84.264,6.234,4751
153,20,2,6,50000,84.568,6.1080000000000005,4662
154,20,2,6,50000,84.284,6.2059999999999995,4755
155,20,2,6,50000,84.014,6.318,4834
156,20,2,6,50000,84.382,6.188,4715
157,20,2,6,50000,84.75399999999999,6.048,4599
158,20,2,6,50000,84.432,6.12,4724
159,20,2,6,50000,84.806,5.974,4610
160,20,2,6,50000,84.528,6.104,4684
161,20,2,6,50000,84.798,6.006,4598
162,20,2,6,50000,84.314,6.16,4763
163,20,2,6,50000,84.24000000000001,6.148,4806
164,20,2,6,50000,83.94,6.234,4913
165,20,2,6,50000,84.52,6.0600000000000005,4710
166,20,2,6,50000,83.28,6.512,5104
167,20,2,6,50000,84.248,6.152,4800
168,20,2,6,50000,83.878,6.272,4925
169,20,2,6,50000,84.24199999999999,6.158,4800
170,20,2,6,50000,84.08,6.188,4866
171,20,2,6,50000,83.86200000000001,6.260000000000001,4939
172,20,2,6,50000,84.406,6.016,4789
173,20,2,6,50000,83.806,6.283999999999999,4955
174,20,2,6,50000,84.04,6.148,4906
175,20,2,6,50000,84.11999999999999,6.136,4872
176,20,2,6,50000,83.938,6.178,4942
177,20,2,6,50000,84.284,6.02,4848
178,20,2,6,50000,84.33,6.046,4812
179,20,2,6,50000,83.88,6.208,4956
180,20,2,6,50000,83.48,6.332,5094
181,20,2,6,50000,83.152,6.432,5208
182,20,2,6,50000,83.76,6.166,5037
183,20,2,6,50000,83.49,6.279999999999999,5115
184,20,2,6,50000,84.64399999999999,5.858,4749
185,20,2,6,50000,83.016,6.428000000000001,5278
186,20,2,6,50000,83.48,6.256,5132
187,20,2,6,50000,84.16,6.034,4903
188,20,2,6,50000,83.63000000000001,6.196,5087
189,20,2,6,50000,83.726,6.178,5048
190,20,2,6,50000,84.08,6.018,4951
191,20,2,6,50000,83.714,6.144,5071
192,20,2,6,50000,83.76,6.112,5064
193,20,2,6,50000,83.15599999999999,6.334,5255
194,20,2,6,50000,83.478,6.25,5136
195,20,2,6,50000,83.032,6.394,5287
196,20,2,6,50000,83.066,6.3759999999999994,5279
197,20,2,6,50000,84.062,5.998,4970
198,20,2,6,50000,82.742,6.458,5400
199,20,2,6,50000,83.126,6.3100000000000005,5282
200,20,2,6,50000,83.39999999999999,6.196,5202
201,20,2,6,50000,83.7,6.1,5100
202,20,2,6,50000,83.2,6.268,5266
203,20,2,6,50000,82.832,6.358,5405
204,20,2,6,50000,83.012,6.318,5335
205,20,2,6,50000,83.554,6.132,5157
206,20,2,6,50000,83.2,6.242,5279
207,20,2,6,50000,83.396,6.212,5196
208,20,2,6,50000,82.382,6.529999999999999,5544
209,20,2,6,50000,82.908,6.338000000000001,5377
210,20,2,6,50000,82.786,6.39,5412
211,20,2,6,50000,83.602,6.084,5157
212,20,2,6,50000,83.0,6.256,5372
213,20,2,6,50000,82.978,6.274,5374
214,20,2,6,50000,83.088,6.22,5346
215,20,2,6,50000,82.53,6.396,5537
216,20,2,6,50000,82.806,6.334,5430
217,20,2,6,50000,82.646,6.4,5477
218,20,2,6,50000,83.756,6.006,5119
219,20,2,6,50000,82.622,6.394,5492
220,20,2,6,50000,82.254,6.522,5612
221,20,2,6,50000,82.87,6.304,5413
222,20,2,6,50000,82.816,6.2700000000000005,5457
223,20,2,6,50000,82.914,6.25,5418
224,20,2,6,50000,82.03,6.566,5702
225,20,2,6,50000,82.52000000000001,6.329999999999999,5575
226,20,2,6,50000,82.818,6.274,5454
227,20,2,6,50000,82.858,6.2700000000000005,5436
228,20,2,6,50000,82.042,6.524000000000001,5717
229,20,2,6,50000,82.768,6.198,5517
230,20,2,6,50000,82.918,6.216,5433
231,20,2,6,50000,82.94,6.216,5422
232,20,2,6,50000,82.594,6.306000000000001,5550
233,20,2,6,50000,82.66799999999999,6.2700000000000005,5531
234,20,2,6,50000,82.514,6.315999999999999,5585
235,20,2,6,50000,82.448,6.351999999999999,5600
236,20,2,6,50000,82.01,6.486,5752
237,20,2,6,50000,82.376,6.351999999999999,5636
238,20,2,6,50000,82.482,6.306000000000001,5606
239,20,2,6,50000,82.306,6.4,5647
240,20,2,6,50000,82.006,6.492000000000001,5751
241,20,2,6,50000,82.242,6.368,5695
242,20,2,6,50000,82.318,6.372,5655
243,20,2,6,50000,82.64399999999999,6.234,5561
244,20,2,6,50000,81.98,6.458,5781
245,20,2,6,50000,82.14,6.394,5733
246,20,2,6,50000,81.43,6.6339999999999995,5968
247,20,2,6,50000,81.92,6.4719999999999995,5804
248,20,2,6,50000,82.782,6.156,5531
249,20,2,6,50000,81.53399999999999,6.587999999999999,5939
250,20,2,6,50000,81.77,6.492000000000001,5869
251,20,2,6,50000,81.266,6.644,6045
252,20,2,6,50000,81.758,6.544,5849
253,20,2,6,50000,82.314,6.268,5709
254,20,2,6,50000,82.004,6.401999999999999,5797
255,20,2,6,50000,81.65599999999999,6.482,5931
256,20,2,6,50000,82.12,6.361999999999999,5759
257,20,2,6,50000,81.64,6.534,5913
258,20,2,6,50000,81.15400000000001,6.651999999999999,6097
259,20,2,6,50000,81.206,6.638,6078
260,20,2,6,50000,81.72399999999999,6.474,5901
261,20,2,6,50000,81.53200000000001,6.524000000000001,5972
262,20,2,6,50000,82.072,6.356000000000001,5786
263,20,2,6,50000,81.61,6.518,5936
264,20,2,6,50000,81.39999999999999,6.5680000000000005,6016
265,20,2,6,50000,81.172,6.616,6106
266,20,2,6,50000,81.848,6.4079999999999995,5872
267,20,2,6,50000,82.12,6.294,5793
268,20,2,6,50000,81.57799999999999,6.497999999999999,5962
269,20,2,6,50000,81.34400000000001,6.555999999999999,6050
270,20,2,6,50000,81.2,6.632000000000001,6084
271,20,2,6,50000,82.082,6.334,5792
272,20,2,6,50000,81.28,6.566,6077
273,20,2,6,50000,80.794,6.736000000000001,6235
274,20,2,6,50000,81.248,6.548,6102
275,20,2,6,50000,81.368,6.510000000000001,6061
276,20,2,6,50000,81.892,6.32,5894
277,20,2,6,50000,81.746,6.433999999999999,5910
278,20,2,6,50000,81.322,6.529999999999999,6074
279,20,2,6,50000,81.56400000000001,6.418,6009
280,20,2,6,50000,81.526,6.433999999999999,6020
281,20,2,6,50000,81.72,6.378,5951
282,20,2,6,50000,81.114,6.582000000000001,6152
283,20,2,6,50000,81.866,6.314,5910
284,20,2,6,50000,81.878,6.297999999999999,5912
285,20,2,6,50000,81.76,6.336,5952
286,20,2,6,50000,81.098,6.522,6190
287,20,2,6,50000,80.348,6.8260000000000005,6413
288,20,2,6,50000,81.32000000000001,6.496,6092
289,20,2,6,50000,81.416,6.45,6067
290,20,2,6,50000,81.318,6.462,6110
291,20,2,6,50000,81.126,6.546,6164
292,20,2,6,50000,81.098,6.529999999999999,6186
293,20,2,6,50000,81.124,6.5280000000000005,6174
294,20,2,6,50000,80.89,6.572,6269
295,20,2,6,50000,80.71199999999999,6.6659999999999995,6311
296,20,2,6,50000,80.814,6.622,6282
297,20,2,6,50000,81.24,6.464,6148
298,20,2,6,50000,81.54,6.3759999999999994,6042
299,20,2,6,50000,80.072,6.864000000000001,6532
300,20,2,6,50000,80.362,6.75,6444
301,20,2,6,50000,81.618,6.354,6014
302,20,2,6,50000,80.742,6.626,6316
303,20,2,6,50000,80.67999999999999,6.619999999999999,6350
304,20,2,6,50000,80.57,6.676,6377
305,20,2,6,50000,81.72,6.297999999999999,5991
306,20,2,6,50000,81.318,6.404,6139
307,20,2,6,50000,80.972,6.516,6256
308,20,2,6,50000,81.036,6.492000000000001,6236
309,20,2,6,50000,80.916,6.522,6281
310,20,2,6,50000,81.16,6.456,6192
311,20,2,6,50000,80.812,6.586,6301
312,20,2,6,50000,81.744,6.254,6001
313,20,2,6,50000,80.568,6.6339999999999995,6399
314,20,2,6,50000,80.808,6.5600000000000005,6316
315,20,2,6,50000,81.36,6.3740000000000006,6133
316,20,2,6,50000,80.952,6.497999999999999,6275
317,20,2,6,50000,81.488,6.311999999999999,6100
318,20,2,6,50000,80.97,6.468,6281
319,20,2,6,50000,80.812,6.534,6327
320,20,2,6,50000,80.73,6.574000000000001,6348
321,20,2,6,50000,80.32000000000001,6.6739999999999995,6503
322,20,2,6,50000,81.08,6.4479999999999995,6236
323,20,2,6,50000,81.24,6.38,6190
324,20,2,6,50000,80.862,6.5,6319
325,20,2,6,50000,81.41000000000001,6.283999999999999,6153
326,20,2,6,50000,81.12,6.41,6235
327,20,2,6,50000,80.644,6.59,6383
328,20,2,6,50000,80.082,6.744,6587
329,20,2,6,50000,80.958,6.45,6296
330,20,2,6,50000,80.306,6.65,6522
331,20,2,6,50000,80.46799999999999,6.6339999999999995,6449
332,20,2,6,50000,80.2,6.7299999999999995,6535
333,20,2,6,50000,80.12,6.714,6583
334,20,2,6,50000,80.652,6.522,6413
335,20,2,6,50000,81.21000000000001,6.368,6211
336,20,2,6,50000,80.25,6.662,6544
337,20,2,6,50000,80.25,6.664000000000001,6543
338,20,2,6,50000,80.05600000000001,6.702,6621
339,20,2,6,50000,79.77199999999999,6.798,6715
340,20,2,6,50000,80.672,6.5360000000000005,6396
341,20,2,6,50000,79.658,6.824,6759
342,20,2,6,50000,80.75,6.492000000000001,6379
343,20,2,6,50000,80.43599999999999,6.61,6477
344,20,2,6,50000,80.028,6.728000000000001,6622
345,20,2,6,50000,80.764,6.468,6384
346,20,2,6,50000,80.44,6.58,6490
347,20,2,6,50000,80.42,6.587999999999999,6496
348,20,2,6,50000,79.97800000000001,6.722,6650
349,20,2,6,50000,80.282,6.61,6554
350,20,2,6,50000,80.85,6.4479999999999995,6351
351,20,2,6,50000,80.41,6.582000000000001,6504
352,20,2,6,50000,80.362,6.574000000000001,6532
353,20,2,6,50000,79.366,6.894,6870
354,20,2,6,50000,79.892,6.732,6688
355,20,2,6,50000,80.88,6.39,6365
356,20,2,6,50000,80.072,6.642,6643
357,20,2,6,50000,79.502,6.844,6827
358,20,2,6,50000,80.562,6.47,6484
359,20,2,6,50000,80.60199999999999,6.454,6472
360,20,2,6,50000,80.52,6.526,6477
361,20,2,6,50000,80.54599999999999,6.522,6466
362,20,2,6,50000,80.57600000000001,6.478000000000001,6473
363,20,2,6,50000,80.72,6.458,6411
364,20,2,6,50000,79.64,6.776,6792
365,20,2,6,50000,80.04,6.644,6658
366,20,2,6,50000,80.664,6.456,6440
367,20,2,6,50000,80.838,6.364,6399
368,20,2,6,50000,80.55,6.476,6487
369,20,2,6,50000,81.07600000000001,6.286,6319
370,20,2,6,50000,81.44,6.198,6181
371,20,2,6,50000,80.438,6.529999999999999,6516
372,20,2,6,50000,79.716,6.746,6769
373,20,2,6,50000,80.5,6.482,6509
374,20,2,6,50000,80.88,6.35,6385
375,20,2,6,50000,79.95400000000001,6.660000000000001,6693
376,20,2,6,50000,80.04400000000001,6.618,6669
377,20,2,6,50000,79.878,6.676,6723
378,20,2,6,50000,79.06400000000001,6.912,7012
379,20,2,6,50000,80.0,6.608,6696
380,20,2,6,50000,79.64,6.7299999999999995,6815
381,20,2,6,50000,80.896,6.324000000000001,6390
382,20,2,6,50000,79.622,6.715999999999999,6831
383,20,2,6,50000,80.61399999999999,6.432,6477
384,20,2,6,50000,79.96,6.63,6705
385,20,2,6,50000,79.836,6.638,6763
386,20,2,6,50000,79.88,6.656,6732
387,20,2,6,50000,80.188,6.54,6636
388,20,2,6,50000,79.75999999999999,6.678000000000001,6781
389,20,2,6,50000,80.66600000000001,6.3759999999999994,6479
390,20,2,6,50000,80.012,6.605999999999999,6691
391,20,2,6,50000,79.80000000000001,6.651999999999999,6774
392,20,2,6,50000,80.092,6.552,6678
393,20,2,6,50000,80.88,6.308,6406
394,20,2,6,50000,80.24,6.4879999999999995,6636
395,20,2,6,50000,80.06400000000001,6.550000000000001,6693
396,20,2,6,50000,78.846,6.968000000000001,7093
397,20,2,6,50000,79.404,6.74,6928
398,20,2,6,50000,79.56,6.7059999999999995,6867
399,20,2,6,50000,80.80000000000001,6.326,6437
400,20,2,6,50000,80.402,6.446000000000001,6576
401,20,2,6,50000,80.44200000000001,6.398,6580
402,20,2,6,50000,80.484,6.396,6560
403,20,2,6,50000,80.322,6.47,6604
404,20,2,6,50000,79.49000000000001,6.7299999999999995,6890
405,20,2,6,50000,81.092,6.22,6344
406,20,2,6,50000,80.74,6.326,6467
407,20,2,6,50000,79.60000000000001,6.676,6862
408,20,2,6,50000,79.744,6.658,6799
409,20,2,6,50000,79.74,6.64,6810
410,20,2,6,50000,80.60000000000001,6.351999999999999,6524
411,20,2,6,50000,80.652,6.338000000000001,6505
412,20,2,6,50000,79.296,6.7940000000000005,6955
413,20,2,6,50000,80.418,6.398,6592
414,20,2,6,50000,79.474,6.710000000000001,6908
415,20,2,6,50000,79.97800000000001,6.508,6757
416,20,2,6,50000,79.97999999999999,6.529999999999999,6745
417,20,2,6,50000,79.384,6.746,6935
418,20,2,6,50000,79.754,6.616,6815
419,20,2,6,50000,78.872,6.874,7127
420,20,2,6,50000,81.182,6.154,6332
421,20,2,6,50000,79.586,6.642,6886
422,20,2,6,50000,79.396,6.678000000000001,6963
423,20,2,6,50000,80.306,6.436,6629
424,20,2,6,50000,79.684,6.612,6852
425,20,2,6,50000,79.514,6.6659999999999995,6910
426,20,2,6,50000,79.88,6.5600000000000005,6780
427,20,2,6,50000,79.144,6.7860000000000005,7035
428,20,2,6,50000,80.08999999999999,6.4799999999999995,6715
429,20,2,6,50000,79.92,6.522,6779
430,20,2,6,50000,79.432,6.65,6959
431,20,2,6,50000,79.55,6.642,6904
432,20,2,6,50000,80.636,6.29,6537
433,20,2,6,50000,79.926,6.506,6784
434,20,2,6,50000,79.47999999999999,6.624,6948
435,20,2,6,50000,80.082,6.465999999999999,6726
436,20,2,6,50000,79.716,6.598,6843
437,20,2,6,50000,79.42,6.688,6946
438,20,2,6,50000,80.592,6.279999999999999,6564
439,20,2,6,50000,79.676,6.608,6858
440,20,2,6,50000,79.72,6.555999999999999,6862
441,20,2,6,50000,80.006,6.482,6756
442,20,2,6,50000,78.618,6.934,7224
443,20,2,6,50000,80.418,6.351999999999999,6615
444,20,2,6,50000,80.368,6.346,6643
445,20,2,6,50000,80.15,6.414000000000001,6718
446,20,2,6,50000,80.01,6.460000000000001,6765
447,20,2,6,50000,80.276,6.388000000000001,6668
448,20,2,6,50000,79.19,6.7299999999999995,7040
449,20,2,6,50000,79.262,6.676,7031
450,20,2,6,50000,80.472,6.3,6614
451,20,2,6,50000,79.94,6.483999999999999,6788
452,20,2,6,50000,79.364,6.638,6999
453,20,2,6,50000,80.24,6.394,6683
454,20,2,6,50000,79.30199999999999,6.683999999999999,7007
455,20,2,6,50000,79.804,6.524000000000001,6836
456,20,2,6,50000,79.944,6.4719999999999995,6792
457,20,2,6,50000,80.574,6.262,6582
458,20,2,6,50000,79.71000000000001,6.555999999999999,6867
459,20,2,6,50000,79.88,6.462,6829
460,20,2,6,50000,80.03,6.424,6773
461,20,2,6,50000,79.74,6.497999999999999,6881
462,20,2,6,50000,79.432,6.63,6969
463,20,2,6,50000,80.32000000000001,6.322,6679
464,20,2,6,50000,80.264,6.332,6702
465,20,2,6,50000,79.72,6.506,6887
466,20,2,6,50000,79.902,6.458,6820
467,20,2,6,50000,79.692,6.516,6896
468,20,2,6,50000,79.508,6.587999999999999,6952
469,20,2,6,50000,79.956,6.446000000000001,6799
470,20,2,6,50000,80.002,6.426,6786
471,20,2,6,50000,79.62,6.548,6916
472,20,2,6,50000,79.44,6.5920000000000005,6984
473,20,2,6,50000,79.526,6.561999999999999,6956
474,20,2,6,50000,79.96,6.424,6808
475,20,2,6,50000,79.794,6.494,6856
476,20,2,6,50000,79.628,6.516,6928
477,20,2,6,50000,79.80000000000001,6.464,6868
478,20,2,6,50000,80.364,6.297999999999999,6669
479,20,2,6,50000,79.23599999999999,6.638,7063
480,20,2,6,50000,80.082,6.348,6785
481,20,2,6,50000,79.77,6.494,6868
482,20,2,6,50000,79.898,6.442,6830
483,20,2,6,50000,80.41,6.2780000000000005,6656
484,20,2,6,50000,79.35799999999999,6.604,7019
485,20,2,6,50000,79.684,6.4879999999999995,6914
486,20,2,6,50000,79.03999999999999,6.715999999999999,7122
487,20,2,6,50000,79.3,6.619999999999999,7040
488,20,2,6,50000,79.27,6.6000000000000005,7065
489,20,2,6,50000,79.666,6.508,6913
490,20,2,6,50000,80.228,6.318,6727
491,20,2,6,50000,79.012,6.7,7144
492,20,2,6,50000,79.608,6.497999999999999,6947
493,20,2,6,50000,79.914,6.419999999999999,6833
494,20,2,6,50000,80.01,6.370000000000001,6810
495,20,2,6,50000,79.822,6.43,6874
496,20,2,6,50000,79.542,6.506,6976
497,20,2,6,50000,79.32000000000001,6.564,7058
498,20,2,6,50000,79.93599999999999,6.388000000000001,6838
499,20,2,6,50000,78.96,6.694,7173
500,20,2,6,50000,80.372,6.262,6683
