N,L,R0,M,T,Util,Idle,Collisions
97,20,1,6,50000,87.09400000000001,4.31,4298
98,20,1,6,50000,87.5,4.192,4154
99,20,1,6,50000,86.854,4.35,4398
100,20,1,6,50000,87.014,4.2860000000000005,4350
101,20,1,6,50000,87.292,4.168,4270
102,20,1,6,50000,87.44,4.134,4213
103,20,1,6,50000,87.214,4.198,4294
104,20,1,6,50000,87.066,4.25,4342
105,20,1,6,50000,86.36399999999999,4.442,4597
106,20,1,6,50000,86.792,4.322,4443
107,20,1,6,50000,87.35199999999999,4.114,4267
108,20,1,6,50000,86.682,4.312,4503
109,20,1,6,50000,87.44,4.096,4232
110,20,1,6,50000,87.396,4.112,4246
111,20,1,6,50000,86.92,4.247999999999999,4416
112,20,1,6,50000,86.492,4.332,4588
113,20,1,6,50000,86.04,4.484,4738
114,20,1,6,50000,86.72999999999999,4.2459999999999996,4512
115,20,1,6,50000,85.54,4.632,4914
116,20,1,6,50000,86.664,4.274,4531
117,20,1,6,50000,86.832,4.22,4474
118,20,1,6,50000,86.4,4.342,4629
119,20,1,6,50000,86.744,4.236,4510
120,20,1,6,50000,86.36200000000001,4.338,4650
121,20,1,6,50000,86.746,4.228,4513
122,20,1,6,50000,86.274,4.356,4685
123,20,1,6,50000,86.664,4.226,4555
124,20,1,6,50000,86.2,4.366,4717
125,20,1,6,50000,86.4,4.288,4656
126,20,1,6,50000,85.82600000000001,4.47,4852
127,20,1,6,50000,87.09599999999999,4.054,4425
128,20,1,6,50000,85.96000000000001,4.422000000000001,4809
129,20,1,6,50000,86.2,4.312,4744
130,20,1,6,50000,85.982,4.386,4816
131,20,1,6,50000,86.544,4.22,4618
132,20,1,6,50000,86.286,4.278,4718
133,20,1,6,50000,86.234,4.295999999999999,4735
134,20,1,6,50000,85.96000000000001,4.342,4849
135,20,1,6,50000,85.56,4.488,4976
136,20,1,6,50000,86.332,4.244,4712
137,20,1,6,50000,85.2,4.568,5116
138,20,1,6,50000,85.72,4.408,4936
139,20,1,6,50000,86.066,4.294,4820
140,20,1,6,50000,86.926,4.024,4525
141,20,1,6,50000,86.72999999999999,4.093999999999999,4588
142,20,1,6,50000,85.504,4.466,5015
143,20,1,6,50000,85.996,4.29,4857
144,20,1,6,50000,86.778,4.077999999999999,4572
145,20,1,6,50000,85.8,4.338,4931
146,20,1,6,50000,86.26599999999999,4.218,4758
147,20,1,6,50000,86.398,4.166,4718
148,20,1,6,50000,86.20400000000001,4.2299999999999995,4783
149,20,1,6,50000,85.438,4.43,5066
150,20,1,6,50000,85.67399999999999,4.354,4986
151,20,1,6,50000,85.82600000000001,4.304,4935
152,20,1,6,50000,85.98599999999999,4.274,4870
153,20,1,6,50000,85.676,4.336,4994
154,20,1,6,50000,86.13,4.247999999999999,4811
155,20,1,6,50000,86.264,4.1739999999999995,4781
156,20,1,6,50000,85.656,4.328,5008
157,20,1,6,50000,86.04,4.226,4867
158,20,1,6,50000,85.652,4.32,5014
159,20,1,6,50000,86.30600000000001,4.114,4790
160,20,1,6,50000,85.584,4.32,5048
161,20,1,6,50000,85.84,4.2459999999999996,4957
162,20,1,6,50000,85.45,4.35,5100
163,20,1,6,50000,86.07000000000001,4.154,4888
164,20,1,6,50000,86.584,4.024,4696
165,20,1,6,50000,85.502,4.346,5076
166,20,1,6,50000,85.8,4.24,4980
167,20,1,6,50000,85.44,4.35,5105
168,20,1,6,50000,86.26599999999999,4.124,4805
169,20,1,6,50000,86.56,4.02,4710
170,20,1,6,50000,85.444,4.332,5112
171,20,1,6,50000,85.39,4.332,5139
172,20,1,6,50000,86.26599999999999,4.058,4838
173,20,1,6,50000,85.328,4.376,5148
174,20,1,6,50000,85.66,4.238,5051
175,20,1,6,50000,85.516,4.279999999999999,5102
176,20,1,6,50000,85.79599999999999,4.2,5002
177,20,1,6,50000,85.446,4.316,5119
178,20,1,6,50000,84.69,4.504,5403
179,20,1,6,50000,85.256,4.352,5196
180,20,1,6,50000,85.344,4.334,5161
181,20,1,6,50000,86.16,4.106,4867
182,20,1,6,50000,85.8,4.19,5005
183,20,1,6,50000,85.676,4.222,5051
184,20,1,6,50000,84.152,4.654,5597
185,20,1,6,50000,85.56200000000001,4.218,5110
186,20,1,6,50000,85.072,4.364,5282
187,20,1,6,50000,85.56,4.232,5104
188,20,1,6,50000,85.39,4.274,5168
189,20,1,6,50000,85.322,4.288,5195
190,20,1,6,50000,85.198,4.3,5251
191,20,1,6,50000,85.956,4.092,4976
192,20,1,6,50000,85.076,4.342,5291
193,20,1,6,50000,85.5,4.222,5139
194,20,1,6,50000,85.634,4.178,5094
195,20,1,6,50000,85.49600000000001,4.234,5135
196,20,1,6,50000,85.554,4.188,5129
197,20,1,6,50000,84.834,4.37,5398
198,20,1,6,50000,85.614,4.164000000000001,5111
199,20,1,6,50000,85.568,4.178,5127
200,20,1,6,50000,85.52199999999999,4.192,5143
201,20,1,6,50000,84.916,4.348,5368
202,20,1,6,50000,84.7,4.424,5438
203,20,1,6,50000,85.28,4.258,5231
204,20,1,6,50000,84.848,4.344,5404
205,20,1,6,50000,85.11999999999999,4.284000000000001,5298
206,20,1,6,50000,85.39999999999999,4.194,5203
207,20,1,6,50000,84.428,4.442,5565
208,20,1,6,50000,85.384,4.19,5213
209,20,1,6,50000,85.058,4.266,5338
210,20,1,6,50000,84.748,4.394,5429
211,20,1,6,50000,85.77,4.082,5074
212,20,1,6,50000,84.908,4.336,5378
213,20,1,6,50000,84.92,4.316,5382
214,20,1,6,50000,84.408,4.45,5571
215,20,1,6,50000,85.418,4.18,5201
216,20,1,6,50000,85.112,4.247999999999999,5320
217,20,1,6,50000,84.304,4.482,5607
218,20,1,6,50000,84.394,4.438000000000001,5584
219,20,1,6,50000,84.994,4.2700000000000005,5368
220,20,1,6,50000,85.24000000000001,4.22,5270
221,20,1,6,50000,85.102,4.21,5344
222,20,1,6,50000,84.36,4.428,5606
223,20,1,6,50000,84.99600000000001,4.262,5371
224,20,1,6,50000,84.232,4.462,5653
225,20,1,6,50000,84.258,4.426,5658
226,20,1,6,50000,84.88799999999999,4.266,5423
227,20,1,6,50000,83.928,4.526,5773
228,20,1,6,50000,85.24000000000001,4.172,5294
229,20,1,6,50000,84.56,4.348,5546
230,20,1,6,50000,84.72,4.3180000000000005,5481
231,20,1,6,50000,84.576,4.338,5543
232,20,1,6,50000,84.16,4.458,5691
233,20,1,6,50000,84.016,4.484,5750
234,20,1,6,50000,84.758,4.268000000000001,5487
235,20,1,6,50000,84.47200000000001,4.367999999999999,5580
236,20,1,6,50000,84.946,4.22,5417
237,20,1,6,50000,84.53399999999999,4.332,5567
238,20,1,6,50000,84.392,4.376,5616
239,20,1,6,50000,84.634,4.33,5518
240,20,1,6,50000,84.99600000000001,4.204,5400
241,20,1,6,50000,84.59,4.278,5566
242,20,1,6,50000,84.176,4.442,5691
243,20,1,6,50000,85.13,4.15,5360
244,20,1,6,50000,84.004,4.4639999999999995,5766
245,20,1,6,50000,84.58200000000001,4.288,5565
246,20,1,6,50000,84.222,4.412,5683
247,20,1,6,50000,84.962,4.18,5429
248,20,1,6,50000,83.742,4.5,5879
249,20,1,6,50000,84.04,4.426,5767
250,20,1,6,50000,84.25200000000001,4.3839999999999995,5682
251,20,1,6,50000,84.352,4.34,5654
252,20,1,6,50000,84.64,4.262,5549
253,20,1,6,50000,84.392,4.3180000000000005,5645
254,20,1,6,50000,85.58,4.006,5207
255,20,1,6,50000,84.14,4.35,5755
256,20,1,6,50000,84.122,4.378,5750
257,20,1,6,50000,83.712,4.47,5909
258,20,1,6,50000,84.92,4.168,5456
259,20,1,6,50000,84.134,4.378,5744
260,20,1,6,50000,84.596,4.2540000000000004,5575
261,20,1,6,50000,84.6,4.25,5575
262,20,1,6,50000,84.812,4.192,5498
263,20,1,6,50000,84.494,4.268000000000001,5619
264,20,1,6,50000,84.134,4.37,5748
265,20,1,6,50000,84.396,4.292,5656
266,20,1,6,50000,84.664,4.226,5555
267,20,1,6,50000,83.91999999999999,4.4159999999999995,5832
268,20,1,6,50000,84.628,4.258,5557
269,20,1,6,50000,84.56,4.242,5599
270,20,1,6,50000,84.20400000000001,4.336,5730
271,20,1,6,50000,84.528,4.24,5616
272,20,1,6,50000,84.224,4.334,5721
273,20,1,6,50000,84.318,4.32,5681
274,20,1,6,50000,84.328,4.263999999999999,5704
275,20,1,6,50000,83.954,4.392,5827
276,20,1,6,50000,84.214,4.292,5747
277,20,1,6,50000,84.526,4.232,5621
278,20,1,6,50000,84.528,4.2299999999999995,5621
279,20,1,6,50000,83.904,4.362,5867
280,20,1,6,50000,83.774,4.434,5896
281,20,1,6,50000,83.72800000000001,4.4319999999999995,5920
282,20,1,6,50000,84.258,4.263999999999999,5739
283,20,1,6,50000,83.44,4.492,6034
284,20,1,6,50000,83.786,4.414,5900
285,20,1,6,50000,84.16,4.2700000000000005,5785
286,20,1,6,50000,84.016,4.328,5828
287,20,1,6,50000,84.25,4.272,5739
288,20,1,6,50000,84.36,4.25,5695
289,20,1,6,50000,83.774,4.394,5916
290,20,1,6,50000,83.55799999999999,4.444,5999
291,20,1,6,50000,83.28,4.518,6101
292,20,1,6,50000,83.76,4.366,5937
293,20,1,6,50000,84.014,4.342,5822
294,20,1,6,50000,84.642,4.162,5598
295,20,1,6,50000,83.176,4.504,6160
296,20,1,6,50000,84.336,4.256,5704
297,20,1,6,50000,84.038,4.292,5835
298,20,1,6,50000,84.48,4.18,5670
299,20,1,6,50000,83.092,4.558,6175
300,20,1,6,50000,83.848,4.346,5903
301,20,1,6,50000,83.76,4.3740000000000006,5933
302,20,1,6,50000,83.664,4.396,5970
303,20,1,6,50000,83.91999999999999,4.328,5876
304,20,1,6,50000,84.012,4.284000000000001,5852
305,20,1,6,50000,83.32000000000001,4.47,6105
306,20,1,6,50000,83.91199999999999,4.316,5886
307,20,1,6,50000,83.826,4.326,5924
308,20,1,6,50000,83.074,4.526,6200
309,20,1,6,50000,84.194,4.262,5772
310,20,1,6,50000,83.366,4.466,6084
311,20,1,6,50000,82.91199999999999,4.5600000000000005,6264
312,20,1,6,50000,84.032,4.279999999999999,5844
313,20,1,6,50000,83.732,4.362,5953
314,20,1,6,50000,83.95,4.284000000000001,5883
315,20,1,6,50000,83.2,4.486,6157
316,20,1,6,50000,84.042,4.256,5851
317,20,1,6,50000,83.476,4.43,6047
318,20,1,6,50000,83.938,4.2860000000000005,5888
319,20,1,6,50000,83.762,4.316,5961
320,20,1,6,50000,83.206,4.452,6171
321,20,1,6,50000,83.03,4.5,6235
322,20,1,6,50000,83.6,4.372,6014
323,20,1,6,50000,83.24000000000001,4.442,6159
324,20,1,6,50000,83.698,4.332,5985
325,20,1,6,50000,83.334,4.426,6120
326,20,1,6,50000,82.722,4.58,6349
327,20,1,6,50000,83.53,4.358,6056
328,20,1,6,50000,83.44200000000001,4.37,6094
329,20,1,6,50000,82.916,4.532,6276
330,20,1,6,50000,83.332,4.422000000000001,6123
331,20,1,6,50000,83.39,4.390000000000001,6110
332,20,1,6,50000,83.672,4.342,5993
333,20,1,6,50000,83.154,4.468,6189
334,20,1,6,50000,83.426,4.367999999999999,6103
335,20,1,6,50000,83.524,4.362,6057
336,20,1,6,50000,83.1,4.452,6224
337,20,1,6,50000,84.04599999999999,4.22,5867
338,20,1,6,50000,83.584,4.326,6045
339,20,1,6,50000,83.0,4.474,6263
340,20,1,6,50000,83.56,4.344,6048
341,20,1,6,50000,83.688,4.298,6007
342,20,1,6,50000,82.48,4.594,6463
343,20,1,6,50000,83.846,4.234,5960
344,20,1,6,50000,83.612,4.32,6034
345,20,1,6,50000,83.134,4.398,6234
346,20,1,6,50000,83.772,4.274,5977
347,20,1,6,50000,83.26400000000001,4.394,6171
348,20,1,6,50000,83.36,4.362,6139
349,20,1,6,50000,83.75399999999999,4.3020000000000005,5972
350,20,1,6,50000,83.136,4.44,6212
351,20,1,6,50000,82.994,4.4479999999999995,6279
352,20,1,6,50000,83.31,4.364,6163
353,20,1,6,50000,82.784,4.492,6362
354,20,1,6,50000,83.76599999999999,4.244,5995
355,20,1,6,50000,82.67999999999999,4.504,6408
356,20,1,6,50000,83.966,4.2,5917
357,20,1,6,50000,82.87,4.468,6331
358,20,1,6,50000,83.66799999999999,4.272,6030
359,20,1,6,50000,83.648,4.292,6030
360,20,1,6,50000,83.476,4.304,6110
361,20,1,6,50000,82.72,4.52,6380
362,20,1,6,50000,83.71600000000001,4.258,6013
363,20,1,6,50000,83.616,4.252000000000001,6066
364,20,1,6,50000,82.474,4.558,6484
365,20,1,6,50000,82.632,4.504,6432
366,20,1,6,50000,83.172,4.378,6225
367,20,1,6,50000,83.42,4.304,6138
368,20,1,6,50000,83.702,4.26,6019
369,20,1,6,50000,82.934,4.406000000000001,6330
370,20,1,6,50000,82.466,4.553999999999999,6490
371,20,1,6,50000,82.12,4.646,6617
372,20,1,6,50000,82.916,4.452,6316
373,20,1,6,50000,82.086,4.634,6640
374,20,1,6,50000,82.712,4.466,6411
375,20,1,6,50000,82.94200000000001,4.426,6316
376,20,1,6,50000,83.53399999999999,4.279999999999999,6093
377,20,1,6,50000,83.32000000000001,4.342,6169
378,20,1,6,50000,83.308,4.342,6175
379,20,1,6,50000,82.8,4.444,6378
380,20,1,6,50000,83.158,4.352,6245
381,20,1,6,50000,82.226,4.590000000000001,6592
382,20,1,6,50000,83.384,4.278,6169
383,20,1,6,50000,83.54599999999999,4.2700000000000005,6092
384,20,1,6,50000,83.32000000000001,4.324,6178
385,20,1,6,50000,83.88799999999999,4.146,5983
386,20,1,6,50000,82.746,4.426,6414
387,20,1,6,50000,82.714,4.458,6414
388,20,1,6,50000,83.174,4.342,6242
389,20,1,6,50000,82.89800000000001,4.422000000000001,6340
390,20,1,6,50000,81.906,4.652,6721
391,20,1,6,50000,83.938,4.154,5954
392,20,1,6,50000,83.238,4.328,6217
393,20,1,6,50000,82.04,4.616,6672
394,20,1,6,50000,82.602,4.498,6450
395,20,1,6,50000,83.37599999999999,4.247999999999999,6188
396,20,1,6,50000,83.0,4.36,6320
397,20,1,6,50000,82.118,4.588,6647
398,20,1,6,50000,82.344,4.5280000000000005,6564
399,20,1,6,50000,83.286,4.29,6212
400,20,1,6,50000,83.524,4.232,6122
401,20,1,6,50000,83.05,4.344,6303
402,20,1,6,50000,82.732,4.434,6417
403,20,1,6,50000,81.998,4.616,6693
404,20,1,6,50000,82.692,4.404,6452
405,20,1,6,50000,82.432,4.482,6543
406,20,1,6,50000,82.95400000000001,4.342,6352
407,20,1,6,50000,82.53,4.446,6512
408,20,1,6,50000,82.492,4.47,6519
409,20,1,6,50000,82.784,4.4159999999999995,6400
410,20,1,6,50000,83.316,4.274,6205
411,20,1,6,50000,82.84,4.3839999999999995,6388
412,20,1,6,50000,81.67999999999999,4.67,6825
413,20,1,6,50000,83.366,4.26,6187
414,20,1,6,50000,82.344,4.4799999999999995,6588
415,20,1,6,50000,83.16,4.314,6263
416,20,1,6,50000,82.742,4.394,6432
417,20,1,6,50000,82.868,4.3740000000000006,6379
418,20,1,6,50000,82.268,4.508,6612
419,20,1,6,50000,82.178,4.54,6641
420,20,1,6,50000,82.76,4.3999999999999995,6420
421,20,1,6,50000,82.32199999999999,4.498,6590
422,20,1,6,50000,82.65400000000001,4.3999999999999995,6473
423,20,1,6,50000,81.958,4.574,6734
424,20,1,6,50000,82.976,4.334,6345
425,20,1,6,50000,82.61800000000001,4.417999999999999,6482
426,20,1,6,50000,82.292,4.486,6611
427,20,1,6,50000,82.83,4.36,6405
428,20,1,6,50000,81.92,4.594,6743
429,20,1,6,50000,83.8,4.102,6049
430,20,1,6,50000,82.64200000000001,4.3839999999999995,6487
431,20,1,6,50000,82.446,4.446,6554
432,20,1,6,50000,82.342,4.46,6599
433,20,1,6,50000,82.0,4.55,6725
434,20,1,6,50000,83.016,4.29,6347
435,20,1,6,50000,81.742,4.638,6810
436,20,1,6,50000,83.0,4.2860000000000005,6357
437,20,1,6,50000,82.268,4.498,6617
438,20,1,6,50000,82.042,4.54,6709
439,20,1,6,50000,82.118,4.518,6682
440,20,1,6,50000,81.598,4.64,6881
441,20,1,6,50000,81.882,4.568,6775
442,20,1,6,50000,82.812,4.348,6420
443,20,1,6,50000,82.108,4.504,6694
444,20,1,6,50000,82.822,4.342,6418
445,20,1,6,50000,82.04,4.55,6705
446,20,1,6,50000,82.08,4.51,6705
447,20,1,6,50000,82.682,4.362,6478
448,20,1,6,50000,82.158,4.49,6676
449,20,1,6,50000,81.94399999999999,4.537999999999999,6759
450,20,1,6,50000,82.52000000000001,4.4159999999999995,6532
451,20,1,6,50000,81.082,4.734,7092
452,20,1,6,50000,82.75200000000001,4.328,6460
453,20,1,6,50000,81.902,4.54,6779
454,20,1,6,50000,81.94,4.548,6756
455,20,1,6,50000,82.84,4.316,6422
456,20,1,6,50000,82.42399999999999,4.408,6584
457,20,1,6,50000,82.49600000000001,4.3999999999999995,6552
458,20,1,6,50000,81.514,4.636,6925
459,20,1,6,50000,82.44,4.414,6573
460,20,1,6,50000,81.796,4.562,6821
461,20,1,6,50000,81.92,4.537999999999999,6771
462,20,1,6,50000,81.864,4.534,6801
463,20,1,6,50000,82.36,4.417999999999999,6611
464,20,1,6,50000,81.99600000000001,4.5120000000000005,6746
465,20,1,6,50000,81.986,4.51,6752
466,20,1,6,50000,80.632,4.836,7266
467,20,1,6,50000,81.994,4.494,6756
468,20,1,6,50000,82.734,4.32,6473
469,20,1,6,50000,81.8,4.546,6827
470,20,1,6,50000,81.95,4.502,6774
471,20,1,6,50000,82.32000000000001,4.422000000000001,6629
472,20,1,6,50000,81.33200000000001,4.676,6996
473,20,1,6,50000,81.848,4.534,6809
474,20,1,6,50000,82.1,4.492,6704
475,20,1,6,50000,82.292,4.434,6637
476,20,1,6,50000,81.8,4.546,6827
477,20,1,6,50000,82.128,4.476,6698
478,20,1,6,50000,81.328,4.636,7018
479,20,1,6,50000,82.196,4.43,6687
480,20,1,6,50000,82.054,4.496,6725
481,20,1,6,50000,81.52000000000001,4.588,6946
482,20,1,6,50000,81.352,4.64,7004
483,20,1,6,50000,82.32000000000001,4.412,6634
484,20,1,6,50000,81.52000000000001,4.6,6940
485,20,1,6,50000,81.49,4.596,6957
486,20,1,6,50000,82.226,4.436,6669
487,20,1,6,50000,81.762,4.537999999999999,6850
488,20,1,6,50000,81.406,4.596,6999
489,20,1,6,50000,81.84,4.516,6822
490,20,1,6,50000,81.414,4.614,6986
491,20,1,6,50000,82.086,4.45,6732
492,20,1,6,50000,81.46799999999999,4.590000000000001,6971
493,20,1,6,50000,81.116,4.66,7112
494,20,1,6,50000,81.34400000000001,4.62,7018
495,20,1,6,50000,82.14399999999999,4.444,6706
496,20,1,6,50000,81.766,4.526,6854
497,20,1,6,50000,81.006,4.692,7151
498,20,1,6,50000,82.406,4.364,6615
499,20,1,6,50000,82.04,4.43,6765
500,20,1,6,50000,81.986,4.454000000000001,6780
