N,L,R0,M,T,Util,Idle,Collisions
138,40,8,6,50000,83.202,8.932,3933
139,40,8,6,50000,83.80199999999999,8.64,3779
140,40,8,6,50000,83.914,8.581999999999999,3752
141,40,8,6,50000,83.448,8.835999999999999,3858
142,40,8,6,50000,83.28,8.866,3927
143,40,8,6,50000,83.47,8.756,3887
144,40,8,6,50000,83.47,8.734,3898
145,40,8,6,50000,83.25200000000001,8.85,3949
146,40,8,6,50000,83.828,8.566,3803
147,40,8,6,50000,83.38799999999999,8.803999999999998,3904
148,40,8,6,50000,83.102,8.888,4005
149,40,8,6,50000,82.72,9.078,4101
150,40,8,6,50000,82.214,9.338000000000001,4224
151,40,8,6,50000,82.69800000000001,9.074,4114
152,40,8,6,50000,82.8,9.02,4090
153,40,8,6,50000,82.64,9.104,4128
154,40,8,6,50000,82.61800000000001,9.128,4127
155,40,8,6,50000,82.204,9.306000000000001,4245
156,40,8,6,50000,82.94200000000001,8.916,4071
157,40,8,6,50000,82.244,9.252,4252
158,40,8,6,50000,82.48,9.132,4194
159,40,8,6,50000,82.32199999999999,9.242,4218
160,40,8,6,50000,82.152,9.306000000000001,4271
161,40,8,6,50000,82.64200000000001,9.032,4163
162,40,8,6,50000,82.56,9.078,4181
163,40,8,6,50000,82.346,9.161999999999999,4246
164,40,8,6,50000,81.624,9.542,4417
165,40,8,6,50000,82.292,9.208,4250
166,40,8,6,50000,82.56599999999999,9.032,4201
167,40,8,6,50000,81.772,9.43,4399
168,40,8,6,50000,81.99600000000001,9.293999999999999,4355
169,40,8,6,50000,81.704,9.438,4429
170,40,8,6,50000,81.902,9.372,4363
171,40,8,6,50000,81.44,9.576,4492
172,40,8,6,50000,81.826,9.358,4408
173,40,8,6,50000,81.104,9.768,4564
174,40,8,6,50000,81.676,9.446,4439
175,40,8,6,50000,81.84,9.358,4401
176,40,8,6,50000,81.594,9.478,4464
177,40,8,6,50000,81.818,9.346,4418
178,40,8,6,50000,81.03399999999999,9.738,4614
179,40,8,6,50000,81.138,9.664,4599
180,40,8,6,50000,80.756,9.873999999999999,4685
181,40,8,6,50000,81.2,9.656,4572
182,40,8,6,50000,81.004,9.706,4645
183,40,8,6,50000,81.248,9.584,4584
184,40,8,6,50000,81.308,9.569999999999999,4561
185,40,8,6,50000,81.774,9.322,4452
186,40,8,6,50000,81.44200000000001,9.494,4532
187,40,8,6,50000,81.896,9.229999999999999,4437
188,40,8,6,50000,81.78999999999999,9.302000000000001,4454
189,40,8,6,50000,80.214,10.09,4848
190,40,8,6,50000,80.926,9.712,4681
191,40,8,6,50000,79.938,10.176,4943
192,40,8,6,50000,81.312,9.526,4581
193,40,8,6,50000,80.888,9.724,4694
194,40,8,6,50000,80.024,10.14,4918
195,40,8,6,50000,81.458,9.44,4551
196,40,8,6,50000,81.352,9.468,4590
197,40,8,6,50000,80.816,9.74,4722
198,40,8,6,50000,81.748,9.282,4485
199,40,8,6,50000,81.27,9.486,4622
200,40,8,6,50000,81.14,9.558,4651
201,40,8,6,50000,81.352,9.458,4595
202,40,8,6,50000,82.072,9.08,4424
203,40,8,6,50000,80.78999999999999,9.724,4743
204,40,8,6,50000,80.73,9.744,4763
205,40,8,6,50000,81.03,9.597999999999999,4686
206,40,8,6,50000,80.284,9.976,4870
207,40,8,6,50000,81.304,9.454,4621
208,40,8,6,50000,80.0,10.112,4944
209,40,8,6,50000,80.96,9.604,4718
210,40,8,6,50000,80.33200000000001,9.94,4864
211,40,8,6,50000,81.434,9.374,4596
212,40,8,6,50000,81.296,9.418,4643
213,40,8,6,50000,80.908,9.638,4727
214,40,8,6,50000,81.144,9.508,4674
215,40,8,6,50000,81.6,9.258,4571
216,40,8,6,50000,80.882,9.618,4750
217,40,8,6,50000,81.498,9.316,4593
218,40,8,6,50000,81.2,9.464,4668
219,40,8,6,50000,81.52000000000001,9.3,4590
220,40,8,6,50000,81.34599999999999,9.39,4632
221,40,8,6,50000,80.618,9.748,4817
222,40,8,6,50000,80.96600000000001,9.582,4726
223,40,8,6,50000,81.33200000000001,9.398,4635
224,40,8,6,50000,80.88,9.616,4752
225,40,8,6,50000,81.476,9.302000000000001,4611
226,40,8,6,50000,81.04,9.504,4728
227,40,8,6,50000,81.122,9.447999999999999,4715
228,40,8,6,50000,81.068,9.494,4719
229,40,8,6,50000,80.772,9.646,4791
230,40,8,6,50000,80.89,9.597999999999999,4756
231,40,8,6,50000,81.358,9.34,4651
232,40,8,6,50000,81.756,9.146,4549
233,40,8,6,50000,81.652,9.174,4587
234,40,8,6,50000,81.178,9.434,4694
235,40,8,6,50000,80.926,9.54,4767
236,40,8,6,50000,81.12,9.43,4725
237,40,8,6,50000,80.80000000000001,9.6,4800
238,40,8,6,50000,81.384,9.298,4659
239,40,8,6,50000,80.898,9.526,4788
240,40,8,6,50000,81.226,9.376,4699
241,40,8,6,50000,81.128,9.43,4721
242,40,8,6,50000,81.28,9.358,4681
243,40,8,6,50000,80.96,9.484,4778
244,40,8,6,50000,81.782,9.11,4554
245,40,8,6,50000,81.39999999999999,9.288,4656
246,40,8,6,50000,80.83200000000001,9.572,4798
247,40,8,6,50000,81.298,9.334000000000001,4684
248,40,8,6,50000,81.714,9.116,4585
249,40,8,6,50000,81.28,9.336,4692
250,40,8,6,50000,81.552,9.196,4626
251,40,8,6,50000,82.31,8.82,4435
252,40,8,6,50000,81.988,8.956,4528
253,40,8,6,50000,81.308,9.302000000000001,4695
254,40,8,6,50000,81.28800000000001,9.318,4697
255,40,8,6,50000,82.068,8.93,4501
256,40,8,6,50000,82.24000000000001,8.846,4457
257,40,8,6,50000,80.97999999999999,9.45,4785
258,40,8,6,50000,81.024,9.434,4771
259,40,8,6,50000,81.85,9.034,4558
260,40,8,6,50000,81.44,9.229999999999999,4665
261,40,8,6,50000,81.796,9.06,4572
262,40,8,6,50000,81.74,9.084,4588
263,40,8,6,50000,81.906,8.968,4563
264,40,8,6,50000,81.34,9.238,4711
265,40,8,6,50000,81.376,9.25,4687
266,40,8,6,50000,82.574,8.658000000000001,4384
267,40,8,6,50000,82.004,8.944,4526
268,40,8,6,50000,81.514,9.171999999999999,4657
269,40,8,6,50000,81.89,8.974,4568
270,40,8,6,50000,81.326,9.278,4698
271,40,8,6,50000,81.184,9.336,4740
272,40,8,6,50000,82.404,8.718,4439
273,40,8,6,50000,82.004,8.924,4536
274,40,8,6,50000,81.92,8.97,4555
275,40,8,6,50000,81.65599999999999,9.09,4627
276,40,8,6,50000,81.704,9.072,4612
277,40,8,6,50000,81.76,9.022,4609
278,40,8,6,50000,82.736,8.566,4349
279,40,8,6,50000,81.672,9.044,4642
280,40,8,6,50000,83.26400000000001,8.298,4219
281,40,8,6,50000,81.872,8.978,4575
282,40,8,6,50000,82.422,8.706,4436
283,40,8,6,50000,81.54599999999999,9.138,4658
284,40,8,6,50000,82.084,8.85,4533
285,40,8,6,50000,82.126,8.835999999999999,4519
286,40,8,6,50000,82.0,8.914,4543
287,40,8,6,50000,82.674,8.59,4368
288,40,8,6,50000,82.56,8.618,4411
289,40,8,6,50000,81.916,8.934000000000001,4575
290,40,8,6,50000,82.838,8.486,4338
291,40,8,6,50000,82.908,8.462,4315
292,40,8,6,50000,82.25,8.778,4486
293,40,8,6,50000,82.64200000000001,8.584,4387
294,40,8,6,50000,82.14,8.826,4517
295,40,8,6,50000,82.72,8.536000000000001,4372
296,40,8,6,50000,82.89999999999999,8.456,4322
297,40,8,6,50000,82.56599999999999,8.616,4409
298,40,8,6,50000,82.66799999999999,8.540000000000001,4396
299,40,8,6,50000,83.03,8.394,4288
300,40,8,6,50000,81.806,8.982,4606
301,40,8,6,50000,82.044,8.862,4547
302,40,8,6,50000,82.256,8.76,4492
303,40,8,6,50000,82.88,8.466,4327
304,40,8,6,50000,82.478,8.626000000000001,4448
305,40,8,6,50000,83.242,8.274,4242
306,40,8,6,50000,82.446,8.674,4440
307,40,8,6,50000,82.96,8.392,4324
308,40,8,6,50000,82.09,8.818,4546
309,40,8,6,50000,83.2,8.276,4262
310,40,8,6,50000,82.80199999999999,8.486,4356
311,40,8,6,50000,82.902,8.41,4344
312,40,8,6,50000,81.682,9.02,4649
313,40,8,6,50000,82.262,8.734,4502
314,40,8,6,50000,82.88,8.454,4333
315,40,8,6,50000,82.964,8.378,4329
316,40,8,6,50000,82.946,8.364,4345
317,40,8,6,50000,83.526,8.112,4181
318,40,8,6,50000,83.67999999999999,8.016,4152
319,40,8,6,50000,83.184,8.251999999999999,4282
320,40,8,6,50000,82.812,8.469999999999999,4359
321,40,8,6,50000,82.994,8.35,4328
322,40,8,6,50000,83.756,7.994,4125
323,40,8,6,50000,83.036,8.35,4307
324,40,8,6,50000,82.64,8.542,4409
325,40,8,6,50000,83.67999999999999,8.033999999999999,4143
326,40,8,6,50000,83.256,8.23,4257
327,40,8,6,50000,83.468,8.142000000000001,4195
328,40,8,6,50000,83.622,8.046000000000001,4166
329,40,8,6,50000,83.768,7.976,4128
330,40,8,6,50000,83.00800000000001,8.338,4327
331,40,8,6,50000,82.68799999999999,8.498,4407
332,40,8,6,50000,83.758,7.982,4130
333,40,8,6,50000,84.08,7.82,4050
334,40,8,6,50000,82.896,8.422,4341
335,40,8,6,50000,83.582,8.074,4172
336,40,8,6,50000,82.782,8.454,4382
337,40,8,6,50000,83.176,8.274,4275
338,40,8,6,50000,83.622,8.033999999999999,4172
339,40,8,6,50000,83.78,7.986,4117
340,40,8,6,50000,83.41199999999999,8.168000000000001,4210
341,40,8,6,50000,83.722,7.996,4141
342,40,8,6,50000,83.978,7.8740000000000006,4074
343,40,8,6,50000,83.314,8.184,4251
344,40,8,6,50000,83.684,7.983999999999999,4166
345,40,8,6,50000,83.092,8.3,4304
346,40,8,6,50000,83.796,7.9479999999999995,4128
347,40,8,6,50000,83.63000000000001,8.04,4165
348,40,8,6,50000,83.52000000000001,8.068,4206
349,40,8,6,50000,83.15599999999999,8.248,4298
350,40,8,6,50000,83.706,7.996,4149
351,40,8,6,50000,83.74000000000001,7.9399999999999995,4160
352,40,8,6,50000,83.67999999999999,7.978000000000001,4171
353,40,8,6,50000,83.438,8.108,4227
354,40,8,6,50000,83.52000000000001,8.064,4208
355,40,8,6,50000,84.0,7.829999999999999,4085
356,40,8,6,50000,84.572,7.566000000000001,3931
357,40,8,6,50000,84.27,7.696,4017
358,40,8,6,50000,84.32,7.6899999999999995,3995
359,40,8,6,50000,84.282,7.688000000000001,4015
360,40,8,6,50000,84.63199999999999,7.5120000000000005,3928
361,40,8,6,50000,84.24000000000001,7.71,4025
362,40,8,6,50000,83.91199999999999,7.88,4104
363,40,8,6,50000,84.52199999999999,7.55,3964
364,40,8,6,50000,83.582,8.033999999999999,4192
365,40,8,6,50000,84.48,7.588,3966
366,40,8,6,50000,83.91999999999999,7.847999999999999,4116
367,40,8,6,50000,83.718,7.964,4159
368,40,8,6,50000,83.934,7.864,4101
369,40,8,6,50000,84.69200000000001,7.481999999999999,3913
370,40,8,6,50000,84.48,7.582,3969
371,40,8,6,50000,84.39999999999999,7.606,3997
372,40,8,6,50000,85.08200000000001,7.318,3800
373,40,8,6,50000,84.748,7.438000000000001,3907
374,40,8,6,50000,84.604,7.521999999999999,3937
375,40,8,6,50000,84.14399999999999,7.758,4049
376,40,8,6,50000,84.33800000000001,7.656000000000001,4003
377,40,8,6,50000,83.99799999999999,7.811999999999999,4095
378,40,8,6,50000,84.16,7.746,4047
379,40,8,6,50000,85.114,7.272,3807
380,40,8,6,50000,84.782,7.442,3888
381,40,8,6,50000,84.574,7.521999999999999,3952
382,40,8,6,50000,84.426,7.588,3993
383,40,8,6,50000,85.382,7.13,3744
384,40,8,6,50000,84.504,7.5600000000000005,3968
385,40,8,6,50000,84.738,7.478,3892
386,40,8,6,50000,84.39999999999999,7.6,4000
387,40,8,6,50000,83.67599999999999,7.944,4190
388,40,8,6,50000,85.02199999999999,7.303999999999999,3837
389,40,8,6,50000,84.17,7.732,4049
390,40,8,6,50000,84.65599999999999,7.456,3944
391,40,8,6,50000,84.732,7.4399999999999995,3914
392,40,8,6,50000,85.474,7.095999999999999,3715
393,40,8,6,50000,84.162,7.746,4046
394,40,8,6,50000,85.11999999999999,7.2459999999999996,3817
395,40,8,6,50000,84.904,7.35,3873
396,40,8,6,50000,84.738,7.442,3910
397,40,8,6,50000,85.174,7.228,3799
398,40,8,6,50000,84.80799999999999,7.404,3894
399,40,8,6,50000,85.602,7.034,3682
400,40,8,6,50000,84.844,7.378,3889
401,40,8,6,50000,85.172,7.231999999999999,3798
402,40,8,6,50000,84.86200000000001,7.371999999999999,3883
403,40,8,6,50000,84.38,7.606,4007
404,40,8,6,50000,84.276,7.638,4043
405,40,8,6,50000,84.96000000000001,7.3260000000000005,3857
406,40,8,6,50000,85.04,7.278,3841
407,40,8,6,50000,85.13199999999999,7.224,3822
408,40,8,6,50000,85.09400000000001,7.24,3833
409,40,8,6,50000,85.09,7.26,3825
410,40,8,6,50000,85.324,7.124,3776
411,40,8,6,50000,84.268,7.672,4030
412,40,8,6,50000,85.14399999999999,7.2059999999999995,3825
413,40,8,6,50000,85.22999999999999,7.178,3796
414,40,8,6,50000,85.482,7.06,3729
415,40,8,6,50000,84.428,7.564,4004
416,40,8,6,50000,84.56,7.502000000000001,3969
417,40,8,6,50000,85.08200000000001,7.249999999999999,3834
418,40,8,6,50000,85.234,7.17,3798
419,40,8,6,50000,85.452,7.072000000000001,3738
420,40,8,6,50000,84.98,7.298,3861
421,40,8,6,50000,85.312,7.144,3772
422,40,8,6,50000,84.806,7.374,3910
423,40,8,6,50000,84.846,7.378,3888
424,40,8,6,50000,85.136,7.212000000000001,3826
425,40,8,6,50000,85.468,7.049999999999999,3741
426,40,8,6,50000,85.624,6.992,3692
427,40,8,6,50000,84.48,7.538,3991
428,40,8,6,50000,85.494,7.049999999999999,3728
429,40,8,6,50000,85.822,6.872,3653
430,40,8,6,50000,86.268,6.682,3525
431,40,8,6,50000,84.99600000000001,7.274,3865
432,40,8,6,50000,86.32,6.648,3516
433,40,8,6,50000,85.36,7.102,3769
434,40,8,6,50000,84.95,7.295999999999999,3877
435,40,8,6,50000,85.53399999999999,7.0360000000000005,3715
436,40,8,6,50000,84.772,7.392,3918
437,40,8,6,50000,85.656,6.962,3691
438,40,8,6,50000,85.61999999999999,6.98,3700
439,40,8,6,50000,85.096,7.22,3842
440,40,8,6,50000,85.04,7.228,3866
441,40,8,6,50000,85.55,6.98,3735
442,40,8,6,50000,85.148,7.188,3832
443,40,8,6,50000,85.366,7.092,3771
444,40,8,6,50000,85.988,6.805999999999999,3603
445,40,8,6,50000,85.088,7.224,3844
446,40,8,6,50000,84.96000000000001,7.2940000000000005,3873
447,40,8,6,50000,85.234,7.146,3810
448,40,8,6,50000,85.69200000000001,6.916,3696
449,40,8,6,50000,85.506,7.01,3742
450,40,8,6,50000,85.81800000000001,6.866,3658
451,40,8,6,50000,86.004,6.7780000000000005,3609
452,40,8,6,50000,85.068,7.204000000000001,3864
453,40,8,6,50000,85.832,6.862,3653
454,40,8,6,50000,86.098,6.736000000000001,3583
455,40,8,6,50000,86.032,6.768000000000001,3600
456,40,8,6,50000,85.71,6.902,3694
457,40,8,6,50000,85.342,7.102,3778
458,40,8,6,50000,86.134,6.715999999999999,3575
459,40,8,6,50000,85.45,7.024,3763
460,40,8,6,50000,86.08,6.723999999999999,3598
461,40,8,6,50000,85.936,6.79,3637
462,40,8,6,50000,85.548,6.978,3737
463,40,8,6,50000,85.722,6.926,3676
464,40,8,6,50000,86.24000000000001,6.64,3560
465,40,8,6,50000,86.32600000000001,6.619999999999999,3527
466,40,8,6,50000,86.156,6.702,3571
467,40,8,6,50000,85.538,6.99,3736
468,40,8,6,50000,85.72,6.906,3687
469,40,8,6,50000,86.0,6.79,3605
470,40,8,6,50000,85.81400000000001,6.851999999999999,3667
471,40,8,6,50000,86.076,6.728000000000001,3598
472,40,8,6,50000,85.77,6.854,3688
473,40,8,6,50000,85.792,6.848,3680
474,40,8,6,50000,85.406,7.034,3780
475,40,8,6,50000,86.222,6.656,3561
476,40,8,6,50000,85.946,6.768000000000001,3643
477,40,8,6,50000,85.884,6.83,3643
478,40,8,6,50000,86.14,6.712,3574
479,40,8,6,50000,86.04,6.728000000000001,3616
480,40,8,6,50000,86.20400000000001,6.651999999999999,3572
481,40,8,6,50000,85.48400000000001,7.002,3757
482,40,8,6,50000,86.088,6.72,3596
483,40,8,6,50000,85.928,6.752,3660
484,40,8,6,50000,86.738,6.4079999999999995,3427
485,40,8,6,50000,86.516,6.524000000000001,3480
486,40,8,6,50000,85.7,6.894,3703
487,40,8,6,50000,86.29400000000001,6.586,3560
488,40,8,6,50000,86.272,6.612,3558
489,40,8,6,50000,86.58200000000001,6.478000000000001,3470
490,40,8,6,50000,86.24000000000001,6.644,3558
491,40,8,6,50000,85.55,6.954000000000001,3748
492,40,8,6,50000,85.462,7.000000000000001,3769
493,40,8,6,50000,86.2,6.6339999999999995,3583
494,40,8,6,50000,86.36,6.564,3538
495,40,8,6,50000,86.324,6.5680000000000005,3554
496,40,8,6,50000,85.836,6.827999999999999,3668
497,40,8,6,50000,85.788,6.848,3682
498,40,8,6,50000,87.196,6.186,3309
499,40,8,6,50000,86.518,6.5040000000000004,3489
500,40,8,6,50000,85.902,6.78,3659
