N,L,R0,M,T,Util,Idle,Collisions
64,100,8,6,50000,95.782,2.654,782
65,100,8,6,50000,95.782,2.626,796
66,100,8,6,50000,95.648,2.7359999999999998,808
67,100,8,6,50000,95.812,2.5919999999999996,798
68,100,8,6,50000,95.58,2.7279999999999998,846
69,100,8,6,50000,95.262,2.888,925
70,100,8,6,50000,95.676,2.644,840
71,100,8,6,50000,95.47200000000001,2.766,881
72,100,8,6,50000,95.376,2.792,916
73,100,8,6,50000,95.492,2.76,874
74,100,8,6,50000,95.672,2.618,855
75,100,8,6,50000,95.43199999999999,2.7640000000000002,902
76,100,8,6,50000,95.364,2.792,922
77,100,8,6,50000,95.206,2.87,962
78,100,8,6,50000,95.268,2.828,952
79,100,8,6,50000,95.08,2.934,993
80,100,8,6,50000,95.358,2.7640000000000002,939
81,100,8,6,50000,95.25200000000001,2.792,978
82,100,8,6,50000,95.132,2.864,1002
83,100,8,6,50000,94.916,2.996,1044
84,100,8,6,50000,95.446,2.716,919
85,100,8,6,50000,95.172,2.866,981
86,100,8,6,50000,94.6,3.1559999999999997,1122
87,100,8,6,50000,95.15400000000001,2.848,999
88,100,8,6,50000,94.932,2.948,1060
89,100,8,6,50000,94.784,3.0300000000000002,1093
90,100,8,6,50000,95.05799999999999,2.86,1041
91,100,8,6,50000,94.478,3.206,1158
92,100,8,6,50000,94.842,2.994,1082
93,100,8,6,50000,94.838,2.984,1089
94,100,8,6,50000,94.426,3.1919999999999997,1191
95,100,8,6,50000,94.82199999999999,2.978,1100
96,100,8,6,50000,95.086,2.804,1055
97,100,8,6,50000,94.248,3.256,1248
98,100,8,6,50000,94.554,3.134,1156
99,100,8,6,50000,94.574,3.088,1169
100,100,8,6,50000,94.384,3.1940000000000004,1211
101,100,8,6,50000,94.346,3.1919999999999997,1231
102,100,8,6,50000,93.884,3.4520000000000004,1332
103,100,8,6,50000,94.226,3.254,1260
104,100,8,6,50000,94.22,3.26,1260
105,100,8,6,50000,94.318,3.182,1250
106,100,8,6,50000,94.026,3.3459999999999996,1314
107,100,8,6,50000,94.036,3.3320000000000003,1316
108,100,8,6,50000,94.394,3.1460000000000004,1230
109,100,8,6,50000,94.174,3.2439999999999998,1291
110,100,8,6,50000,93.71000000000001,3.492,1399
111,100,8,6,50000,94.516,3.068,1208
112,100,8,6,50000,93.66600000000001,3.512,1411
113,100,8,6,50000,93.908,3.382,1355
114,100,8,6,50000,93.908,3.334,1379
115,100,8,6,50000,93.518,3.56,1461
116,100,8,6,50000,93.658,3.4840000000000004,1429
117,100,8,6,50000,93.99,3.312,1349
118,100,8,6,50000,93.49199999999999,3.5700000000000003,1469
119,100,8,6,50000,93.65,3.486,1432
120,100,8,6,50000,93.52000000000001,3.54,1470
121,100,8,6,50000,93.752,3.4160000000000004,1416
122,100,8,6,50000,93.46600000000001,3.5639999999999996,1485
123,100,8,6,50000,93.002,3.804,1597
124,100,8,6,50000,93.42,3.5740000000000003,1503
125,100,8,6,50000,92.894,3.8539999999999996,1626
126,100,8,6,50000,93.648,3.434,1459
127,100,8,6,50000,93.4,3.556,1522
128,100,8,6,50000,93.64,3.438,1461
129,100,8,6,50000,93.474,3.53,1498
130,100,8,6,50000,92.886,3.82,1647
131,100,8,6,50000,93.738,3.39,1436
132,100,8,6,50000,93.084,3.718,1599
133,100,8,6,50000,92.85600000000001,3.8539999999999996,1645
134,100,8,6,50000,93.51,3.49,1500
135,100,8,6,50000,93.172,3.662,1583
136,100,8,6,50000,92.782,3.85,1684
137,100,8,6,50000,93.132,3.702,1583
138,100,8,6,50000,92.62,3.936,1722
139,100,8,6,50000,92.728,3.862,1705
140,100,8,6,50000,92.818,3.8059999999999996,1688
141,100,8,6,50000,92.824,3.814,1681
142,100,8,6,50000,93.12,3.6580000000000004,1611
143,100,8,6,50000,92.57600000000001,3.92,1752
144,100,8,6,50000,93.03399999999999,3.714,1626
145,100,8,6,50000,92.42,4.004,1788
146,100,8,6,50000,92.616,3.904,1740
147,100,8,6,50000,92.254,4.077999999999999,1834
148,100,8,6,50000,92.282,4.086,1816
149,100,8,6,50000,92.47,3.952,1789
150,100,8,6,50000,92.33,4.058,1806
151,100,8,6,50000,92.704,3.84,1728
152,100,8,6,50000,92.33200000000001,4.04,1814
153,100,8,6,50000,92.072,4.17,1879
154,100,8,6,50000,92.394,3.962,1822
155,100,8,6,50000,92.628,3.8440000000000003,1764
156,100,8,6,50000,92.4,3.972,1814
157,100,8,6,50000,91.928,4.2139999999999995,1929
158,100,8,6,50000,91.84,4.26,1950
159,100,8,6,50000,92.774,3.7699999999999996,1728
160,100,8,6,50000,92.526,3.9059999999999997,1784
161,100,8,6,50000,91.592,4.392,2008
162,100,8,6,50000,91.974,4.186,1920
163,100,8,6,50000,92.13,4.09,1890
164,100,8,6,50000,91.308,4.522,2085
165,100,8,6,50000,91.756,4.29,1977
166,100,8,6,50000,92.034,4.1419999999999995,1912
167,100,8,6,50000,92.0,4.154,1923
168,100,8,6,50000,92.07600000000001,4.118,1903
169,100,8,6,50000,92.348,3.9859999999999998,1833
170,100,8,6,50000,91.834,4.226,1970
171,100,8,6,50000,92.0,4.128,1936
172,100,8,6,50000,91.506,4.378,2058
173,100,8,6,50000,91.85799999999999,4.206,1968
174,100,8,6,50000,91.85600000000001,4.212,1966
175,100,8,6,50000,91.818,4.216,1983
176,100,8,6,50000,91.938,4.128,1967
177,100,8,6,50000,91.23,4.504,2133
178,100,8,6,50000,91.916,4.1579999999999995,1963
179,100,8,6,50000,91.62,4.308,2036
180,100,8,6,50000,92.08800000000001,4.05,1931
181,100,8,6,50000,92.014,4.092,1947
182,100,8,6,50000,91.97,4.108,1961
183,100,8,6,50000,91.864,4.172,1982
184,100,8,6,50000,91.242,4.482,2138
185,100,8,6,50000,91.892,4.154,1977
186,100,8,6,50000,91.098,4.536,2183
187,100,8,6,50000,91.312,4.408,2140
188,100,8,6,50000,91.176,4.49,2167
189,100,8,6,50000,91.552,4.3180000000000005,2065
190,100,8,6,50000,91.73400000000001,4.22,2023
191,100,8,6,50000,91.64,4.279999999999999,2040
192,100,8,6,50000,91.756,4.204,2020
193,100,8,6,50000,91.994,4.056,1975
194,100,8,6,50000,91.514,4.336,2075
195,100,8,6,50000,91.912,4.109999999999999,1989
196,100,8,6,50000,90.96600000000001,4.584,2225
197,100,8,6,50000,91.392,4.378,2115
198,100,8,6,50000,92.168,3.9960000000000004,1918
199,100,8,6,50000,91.8,4.168,2016
200,100,8,6,50000,92.38199999999999,3.8600000000000003,1879
201,100,8,6,50000,91.128,4.506,2183
202,100,8,6,50000,91.88,4.108,2006
203,100,8,6,50000,91.542,4.263999999999999,2097
204,100,8,6,50000,91.826,4.136,2019
205,100,8,6,50000,91.29,4.412,2149
206,100,8,6,50000,91.42,4.34,2120
207,100,8,6,50000,91.05,4.5120000000000005,2219
208,100,8,6,50000,91.502,4.3,2099
209,100,8,6,50000,91.598,4.2459999999999996,2078
210,100,8,6,50000,92.006,4.044,1975
211,100,8,6,50000,91.342,4.362,2148
212,100,8,6,50000,90.984,4.536,2240
213,100,8,6,50000,91.542,4.276,2091
214,100,8,6,50000,90.88199999999999,4.596,2261
215,100,8,6,50000,91.448,4.304,2124
216,100,8,6,50000,91.60000000000001,4.22,2090
217,100,8,6,50000,91.268,4.406000000000001,2163
218,100,8,6,50000,91.348,4.356,2148
219,100,8,6,50000,91.484,4.272,2122
220,100,8,6,50000,91.19,4.4159999999999995,2197
221,100,8,6,50000,91.994,4.034,1986
222,100,8,6,50000,92.0,4.024,1988
223,100,8,6,50000,91.364,4.336,2150
224,100,8,6,50000,91.596,4.22,2092
225,100,8,6,50000,91.798,4.114,2044
226,100,8,6,50000,91.474,4.295999999999999,2115
227,100,8,6,50000,91.0,4.502,2249
228,100,8,6,50000,91.85,4.086,2032
229,100,8,6,50000,91.962,4.034,2002
230,100,8,6,50000,90.716,4.652,2316
231,100,8,6,50000,92.288,3.852,1930
232,100,8,6,50000,91.2,4.417999999999999,2191
233,100,8,6,50000,91.60000000000001,4.218,2091
234,100,8,6,50000,91.646,4.196,2079
235,100,8,6,50000,92.336,3.852,1906
236,100,8,6,50000,91.902,4.03,2034
237,100,8,6,50000,91.89,4.064,2023
238,100,8,6,50000,90.708,4.652,2320
239,100,8,6,50000,91.95400000000001,4.014,2016
240,100,8,6,50000,91.666,4.16,2087
241,100,8,6,50000,91.022,4.486,2246
242,100,8,6,50000,91.806,4.093999999999999,2050
243,100,8,6,50000,91.678,4.146,2088
244,100,8,6,50000,92.23400000000001,3.866,1950
245,100,8,6,50000,91.768,4.108,2062
246,100,8,6,50000,91.422,4.279999999999999,2149
247,100,8,6,50000,91.122,4.424,2227
248,100,8,6,50000,91.60000000000001,4.192,2104
249,100,8,6,50000,91.594,4.194,2106
250,100,8,6,50000,91.13,4.414,2228
251,100,8,6,50000,91.586,4.19,2112
252,100,8,6,50000,91.688,4.132000000000001,2090
253,100,8,6,50000,92.2,3.8859999999999997,1957
254,100,8,6,50000,91.56800000000001,4.212,2110
255,100,8,6,50000,91.764,4.1000000000000005,2068
256,100,8,6,50000,91.668,4.156,2088
257,100,8,6,50000,91.60000000000001,4.18,2110
258,100,8,6,50000,91.274,4.328,2199
259,100,8,6,50000,92.022,3.9800000000000004,1999
260,100,8,6,50000,91.676,4.128,2098
261,100,8,6,50000,91.39399999999999,4.266,2170
262,100,8,6,50000,92.098,3.9219999999999997,1990
263,100,8,6,50000,92.4,3.7800000000000002,1910
264,100,8,6,50000,91.81,4.062,2064
265,100,8,6,50000,91.8,4.058,2071
266,100,8,6,50000,91.67999999999999,4.1259999999999994,2097
267,100,8,6,50000,92.452,3.7600000000000002,1894
268,100,8,6,50000,92.4,3.7699999999999996,1915
269,100,8,6,50000,92.38199999999999,3.772,1923
270,100,8,6,50000,91.308,4.304,2194
271,100,8,6,50000,92.206,3.8580000000000005,1968
272,100,8,6,50000,92.0,3.964,2018
273,100,8,6,50000,91.874,4.022,2052
274,100,8,6,50000,91.316,4.304,2190
275,100,8,6,50000,91.60199999999999,4.168,2115
276,100,8,6,50000,91.862,4.02,2059
277,100,8,6,50000,91.95400000000001,3.9919999999999995,2027
278,100,8,6,50000,91.804,4.06,2068
279,100,8,6,50000,91.806,4.058,2068
280,100,8,6,50000,91.388,4.266,2173
281,100,8,6,50000,91.166,4.367999999999999,2233
282,100,8,6,50000,92.482,3.726,1896
283,100,8,6,50000,92.12599999999999,3.902,1986
284,100,8,6,50000,91.848,4.026,2063
285,100,8,6,50000,91.94600000000001,3.982,2036
286,100,8,6,50000,92.096,3.904,2000
287,100,8,6,50000,92.162,3.878,1980
288,100,8,6,50000,91.7,4.093999999999999,2103
289,100,8,6,50000,91.484,4.216,2150
290,100,8,6,50000,92.60000000000001,3.666,1867
291,100,8,6,50000,91.78399999999999,4.062,2077
292,100,8,6,50000,91.91,3.9919999999999995,2049
293,100,8,6,50000,91.864,4.002,2067
294,100,8,6,50000,91.778,4.06,2081
295,100,8,6,50000,92.568,3.6679999999999997,1882
296,100,8,6,50000,92.486,3.692,1911
297,100,8,6,50000,92.228,3.84,1966
298,100,8,6,50000,91.932,3.9919999999999995,2038
299,100,8,6,50000,92.31200000000001,3.7920000000000003,1948
300,100,8,6,50000,92.23,3.83,1970
301,100,8,6,50000,92.412,3.734,1927
302,100,8,6,50000,92.184,3.84,1988
303,100,8,6,50000,91.718,4.0840000000000005,2099
304,100,8,6,50000,92.894,3.4979999999999998,1804
305,100,8,6,50000,92.554,3.666,1890
306,100,8,6,50000,92.42399999999999,3.7359999999999998,1920
307,100,8,6,50000,92.86,3.5220000000000002,1809
308,100,8,6,50000,92.42,3.734,1923
309,100,8,6,50000,92.132,3.862,2003
310,100,8,6,50000,92.574,3.676,1875
311,100,8,6,50000,92.582,3.656,1881
312,100,8,6,50000,92.69800000000001,3.6060000000000003,1848
313,100,8,6,50000,92.316,3.788,1948
314,100,8,6,50000,92.51,3.6799999999999997,1905
315,100,8,6,50000,92.538,3.666,1898
316,100,8,6,50000,92.2,3.836,1982
317,100,8,6,50000,92.02799999999999,3.9079999999999995,2032
318,100,8,6,50000,92.398,3.74,1931
319,100,8,6,50000,92.448,3.7199999999999998,1916
320,100,8,6,50000,92.616,3.6319999999999997,1876
321,100,8,6,50000,92.348,3.762,1945
322,100,8,6,50000,92.62599999999999,3.628,1873
323,100,8,6,50000,92.368,3.744,1944
324,100,8,6,50000,92.67,3.596,1867
325,100,8,6,50000,92.488,3.698,1907
326,100,8,6,50000,92.854,3.514,1816
327,100,8,6,50000,92.86999999999999,3.52,1805
328,100,8,6,50000,92.51,3.6700000000000004,1910
329,100,8,6,50000,92.39,3.73,1940
330,100,8,6,50000,92.22200000000001,3.804,1987
331,100,8,6,50000,92.80000000000001,3.53,1835
332,100,8,6,50000,92.194,3.848,1979
333,100,8,6,50000,92.42,3.71,1935
334,100,8,6,50000,92.35600000000001,3.7560000000000002,1944
335,100,8,6,50000,92.622,3.614,1882
336,100,8,6,50000,93.094,3.386,1760
337,100,8,6,50000,92.238,3.8059999999999996,1978
338,100,8,6,50000,92.262,3.7900000000000005,1974
339,100,8,6,50000,92.85799999999999,3.504,1819
340,100,8,6,50000,92.462,3.6859999999999995,1926
341,100,8,6,50000,93.4,3.2359999999999998,1682
342,100,8,6,50000,92.686,3.5680000000000005,1873
343,100,8,6,50000,92.782,3.5479999999999996,1835
344,100,8,6,50000,92.838,3.5159999999999996,1823
345,100,8,6,50000,92.616,3.618,1883
346,100,8,6,50000,92.378,3.7220000000000004,1950
347,100,8,6,50000,92.646,3.612,1871
348,100,8,6,50000,93.096,3.3840000000000003,1760
349,100,8,6,50000,92.928,3.4459999999999997,1813
350,100,8,6,50000,92.674,3.596,1865
351,100,8,6,50000,92.536,3.6479999999999997,1908
352,100,8,6,50000,92.688,3.5839999999999996,1864
353,100,8,6,50000,93.308,3.276,1708
354,100,8,6,50000,92.704,3.5740000000000003,1861
355,100,8,6,50000,92.676,3.582,1871
356,100,8,6,50000,93.002,3.44,1779
357,100,8,6,50000,92.57600000000001,3.636,1894
358,100,8,6,50000,92.53,3.656,1907
359,100,8,6,50000,92.80199999999999,3.5319999999999996,1833
360,100,8,6,50000,93.32000000000001,3.27,1705
361,100,8,6,50000,92.714,3.566,1860
362,100,8,6,50000,93.016,3.42,1782
363,100,8,6,50000,92.448,3.6839999999999997,1934
364,100,8,6,50000,93.0,3.42,1790
365,100,8,6,50000,92.654,3.5860000000000003,1880
366,100,8,6,50000,92.746,3.5380000000000003,1858
367,100,8,6,50000,92.97999999999999,3.436,1792
368,100,8,6,50000,93.308,3.27,1711
369,100,8,6,50000,93.132,3.3640000000000003,1752
370,100,8,6,50000,93.0,3.4299999999999997,1785
371,100,8,6,50000,93.096,3.38,1762
372,100,8,6,50000,92.52,3.6380000000000003,1921
373,100,8,6,50000,93.0,3.4299999999999997,1785
374,100,8,6,50000,93.266,3.2779999999999996,1728
375,100,8,6,50000,93.16600000000001,3.328,1753
376,100,8,6,50000,92.446,3.6799999999999997,1937
377,100,8,6,50000,93.078,3.392,1765
378,100,8,6,50000,92.774,3.524,1851
379,100,8,6,50000,93.356,3.248,1698
380,100,8,6,50000,93.2,3.3259999999999996,1737
381,100,8,6,50000,93.026,3.396,1789
382,100,8,6,50000,92.616,3.6060000000000003,1889
383,100,8,6,50000,93.878,3.01,1556
384,100,8,6,50000,93.552,3.144,1652
385,100,8,6,50000,93.142,3.334,1762
386,100,8,6,50000,93.204,3.3160000000000003,1740
387,100,8,6,50000,93.146,3.3419999999999996,1756
388,100,8,6,50000,93.41000000000001,3.2079999999999997,1691
389,100,8,6,50000,93.008,3.386,1803
390,100,8,6,50000,92.798,3.524,1839
391,100,8,6,50000,92.982,3.418,1800
392,100,8,6,50000,93.0,3.4139999999999997,1793
393,100,8,6,50000,93.868,2.988,1572
394,100,8,6,50000,93.036,3.406,1779
395,100,8,6,50000,93.502,3.1579999999999995,1670
396,100,8,6,50000,92.996,3.406,1799
397,100,8,6,50000,92.998,3.4139999999999997,1794
398,100,8,6,50000,93.616,3.108,1638
399,100,8,6,50000,93.4,3.2140000000000004,1693
400,100,8,6,50000,93.4,3.216,1692
401,100,8,6,50000,92.412,3.678,1955
402,100,8,6,50000,93.448,3.18,1686
403,100,8,6,50000,93.366,3.222,1706
404,100,8,6,50000,93.464,3.1780000000000004,1679
405,100,8,6,50000,93.234,3.298,1734
406,100,8,6,50000,93.096,3.356,1774
407,100,8,6,50000,93.41000000000001,3.196,1697
408,100,8,6,50000,93.566,3.1300000000000003,1652
409,100,8,6,50000,92.812,3.4939999999999998,1847
410,100,8,6,50000,93.172,3.304,1762
411,100,8,6,50000,93.398,3.2099999999999995,1696
412,100,8,6,50000,93.648,3.086,1633
413,100,8,6,50000,93.28,3.2620000000000005,1729
414,100,8,6,50000,93.618,3.1,1641
415,100,8,6,50000,93.292,3.248,1730
416,100,8,6,50000,93.462,3.16,1689
417,100,8,6,50000,93.106,3.3459999999999996,1774
418,100,8,6,50000,93.718,3.052,1615
419,100,8,6,50000,93.606,3.098,1648
420,100,8,6,50000,93.336,3.232,1716
421,100,8,6,50000,93.388,3.198,1707
422,100,8,6,50000,93.354,3.2439999999999998,1701
423,100,8,6,50000,93.458,3.168,1687
424,100,8,6,50000,93.856,2.988,1578
425,100,8,6,50000,93.116,3.322,1781
426,100,8,6,50000,93.2,3.302,1749
427,100,8,6,50000,93.71199999999999,3.048,1620
428,100,8,6,50000,93.406,3.2,1697
429,100,8,6,50000,93.888,2.952,1580
430,100,8,6,50000,93.914,2.968,1559
431,100,8,6,50000,93.4,3.2039999999999997,1698
432,100,8,6,50000,93.462,3.17,1684
433,100,8,6,50000,93.184,3.292,1762
434,100,8,6,50000,93.542,3.1300000000000003,1664
435,100,8,6,50000,93.4,3.2039999999999997,1698
436,100,8,6,50000,93.522,3.1460000000000004,1666
437,100,8,6,50000,93.71199999999999,3.0300000000000002,1629
438,100,8,6,50000,93.572,3.11,1659
439,100,8,6,50000,93.756,3.0300000000000002,1607
440,100,8,6,50000,93.64,3.074,1643
441,100,8,6,50000,93.58,3.11,1655
442,100,8,6,50000,93.21199999999999,3.2939999999999996,1747
443,100,8,6,50000,93.458,3.154,1694
444,100,8,6,50000,93.754,3.006,1620
445,100,8,6,50000,93.582,3.09,1664
446,100,8,6,50000,93.78800000000001,3.0220000000000002,1595
447,100,8,6,50000,92.92,3.428,1826
448,100,8,6,50000,93.962,2.926,1556
449,100,8,6,50000,93.562,3.098,1670
450,100,8,6,50000,93.624,3.072,1652
451,100,8,6,50000,93.374,3.2079999999999997,1709
452,100,8,6,50000,93.594,3.104,1651
453,100,8,6,50000,93.61,3.078,1656
454,100,8,6,50000,93.606,3.094,1650
455,100,8,6,50000,93.714,3.044,1621
456,100,8,6,50000,93.78999999999999,3.0,1605
457,100,8,6,50000,93.836,2.992,1586
458,100,8,6,50000,93.418,3.17,1706
459,100,8,6,50000,93.4,3.184,1708
460,100,8,6,50000,93.688,3.052,1630
461,100,8,6,50000,93.794,2.996,1605
462,100,8,6,50000,93.988,2.902,1555
463,100,8,6,50000,93.28,3.25,1735
464,100,8,6,50000,93.256,3.2640000000000002,1740
465,100,8,6,50000,93.854,2.9739999999999998,1586
466,100,8,6,50000,94.17,2.8080000000000003,1511
467,100,8,6,50000,94.018,2.896,1543
468,100,8,6,50000,93.83,2.97,1600
469,100,8,6,50000,94.294,2.754,1476
470,100,8,6,50000,93.46799999999999,3.1460000000000004,1693
471,100,8,6,50000,93.508,3.132,1680
472,100,8,6,50000,93.806,2.9899999999999998,1602
473,100,8,6,50000,93.8,2.98,1610
474,100,8,6,50000,94.134,2.838,1514
475,100,8,6,50000,93.94,2.924,1568
476,100,8,6,50000,93.496,3.128,1688
477,100,8,6,50000,93.91199999999999,2.936,1576
478,100,8,6,50000,93.83,2.984,1593
479,100,8,6,50000,93.93,2.924,1573
480,100,8,6,50000,94.19999999999999,2.794,1503
481,100,8,6,50000,93.446,3.154,1700
482,100,8,6,50000,93.448,3.16,1696
483,100,8,6,50000,93.58,3.106,1657
484,100,8,6,50000,93.78800000000001,2.984,1614
485,100,8,6,50000,93.992,2.8979999999999997,1555
486,100,8,6,50000,94.038,2.874,1544
487,100,8,6,50000,93.71000000000001,3.026,1632
488,100,8,6,50000,93.782,2.994,1612
489,100,8,6,50000,94.08800000000001,2.842,1535
490,100,8,6,50000,93.674,3.032,1647
491,100,8,6,50000,93.64,3.0620000000000003,1649
492,100,8,6,50000,93.45,3.152,1699
493,100,8,6,50000,93.872,2.956,1586
494,100,8,6,50000,94.15400000000001,2.812,1517
495,100,8,6,50000,94.048,2.864,1544
496,100,8,6,50000,94.03399999999999,2.876,1545
497,100,8,6,50000,94.202,2.782,1508
498,100,8,6,50000,93.71000000000001,3.034,1628
499,100,8,6,50000,94.146,2.802,1526
500,100,8,6,50000,94.026,2.864,1555
